id,center_x,center_y,time,x,y,w,h
144,468,1031,286,450.0,1023.0,36.0,16.0
214,206,870,286,196.0,857.0,20.0,26.0
110,221,663,286,199.0,641.0,44.0,44.0
144,468,1031,287,450.0,1023.0,36.0,16.0
214,275,864,287,248.0,845.0,55.0,39.0
200,1020,891,287,998.0,881.0,45.0,20.0
209,407,747,287,390.0,737.0,34.0,21.0
148,310,296,287,290.0,276.0,41.0,41.0
205,476,669,287,456.0,648.0,41.0,43.0
110,221,663,287,199.0,641.0,44.0,44.0
305,128,1058,287,114.0,1044.0,29.0,29.0
222,754,884,287,738.0,864.0,32.0,41.0
144,468,1031,288,450.0,1023.0,36.0,16.0
110,220,665,288,199.0,644.0,43.0,42.0
209,406,746,288,389.0,734.0,34.0,24.0
219,223,437,288,203.0,420.0,40.0,34.0
200,1022,890,288,1000.0,881.0,44.0,19.0
305,129,1058,288,115.0,1044.0,28.0,29.0
148,310,296,288,290.0,276.0,41.0,41.0
205,476,669,288,456.0,648.0,40.0,43.0
222,754,884,288,738.0,864.0,33.0,40.0
110,226,665,289,210.0,645.0,33.0,41.0
222,682,896,289,660.0,875.0,45.0,43.0
148,310,297,289,290.0,277.0,41.0,40.0
305,129,1058,289,115.0,1044.0,29.0,29.0
219,223,437,289,203.0,420.0,40.0,35.0
144,468,1031,289,450.0,1023.0,36.0,16.0
205,476,670,289,456.0,649.0,41.0,42.0
209,406,747,289,389.0,735.0,34.0,24.0
200,1023,891,289,1001.0,881.0,45.0,20.0
205,476,669,290,456.0,648.0,41.0,43.0
305,129,1058,290,115.0,1043.0,28.0,30.0
148,310,297,290,290.0,277.0,41.0,40.0
226,642,741,290,632.0,709.0,21.0,65.0
110,225,665,290,210.0,645.0,31.0,41.0
200,1023,891,290,1001.0,881.0,45.0,21.0
209,405,747,290,388.0,735.0,34.0,24.0
243,682,895,290,660.0,872.0,45.0,46.0
214,206,869,290,196.0,856.0,20.0,27.0
144,468,1031,290,450.0,1023.0,36.0,16.0
222,767,879,290,752.0,855.0,30.0,48.0
209,405,747,291,388.0,736.0,34.0,23.0
214,277,862,291,258.0,843.0,38.0,38.0
148,310,297,291,290.0,277.0,41.0,40.0
226,642,741,291,631.0,708.0,22.0,66.0
110,226,665,291,210.0,645.0,32.0,41.0
144,467,1031,291,449.0,1023.0,37.0,16.0
305,131,1056,291,118.0,1043.0,27.0,27.0
222,786,846,291,765.0,829.0,42.0,34.0
205,476,669,291,456.0,648.0,40.0,43.0
243,682,895,291,660.0,873.0,45.0,45.0
200,1025,892,291,1002.0,882.0,46.0,21.0
148,310,297,292,290.0,277.0,41.0,40.0
110,225,665,292,210.0,644.0,31.0,42.0
209,404,748,292,387.0,736.0,35.0,24.0
144,467,1030,292,449.0,1022.0,37.0,17.0
222,785,846,292,764.0,829.0,42.0,35.0
200,1026,893,292,1003.0,882.0,46.0,22.0
243,682,895,292,660.0,873.0,45.0,45.0
205,476,669,292,456.0,647.0,40.0,44.0
305,131,1057,292,118.0,1044.0,27.0,26.0
214,272,862,292,248.0,841.0,48.0,42.0
305,131,1056,293,117.0,1043.0,28.0,27.0
148,310,297,293,290.0,277.0,41.0,40.0
144,467,1031,293,449.0,1023.0,37.0,16.0
226,643,740,293,633.0,707.0,20.0,67.0
243,682,895,293,660.0,873.0,45.0,45.0
200,1026,893,293,1003.0,883.0,47.0,21.0
205,476,669,293,456.0,647.0,40.0,44.0
110,219,665,293,199.0,645.0,41.0,41.0
222,787,842,293,769.0,828.0,37.0,29.0
209,403,748,293,386.0,736.0,35.0,24.0
214,205,869,293,195.0,856.0,21.0,27.0
214,205,869,294,195.0,856.0,21.0,27.0
222,779,844,294,755.0,829.0,49.0,30.0
211,1099,602,294,1077.0,585.0,45.0,35.0
148,311,296,294,290.0,276.0,42.0,41.0
226,643,740,294,632.0,707.0,22.0,67.0
209,404,748,294,386.0,737.0,36.0,22.0
205,476,668,294,457.0,646.0,39.0,45.0
200,1026,894,294,1003.0,884.0,47.0,20.0
144,467,1031,294,448.0,1023.0,38.0,16.0
305,130,1056,294,117.0,1044.0,27.0,25.0
110,225,666,294,210.0,646.0,30.0,40.0
219,223,437,294,203.0,420.0,40.0,35.0
243,682,895,294,660.0,873.0,45.0,45.0
205,476,667,295,457.0,644.0,39.0,47.0
222,786,843,295,768.0,829.0,36.0,29.0
226,643,740,295,632.0,707.0,22.0,66.0
200,1026,894,295,1003.0,884.0,47.0,20.0
219,223,437,295,203.0,420.0,40.0,35.0
211,1098,602,295,1075.0,587.0,46.0,31.0
209,404,747,295,387.0,736.0,35.0,23.0
243,682,895,295,660.0,873.0,45.0,45.0
110,219,666,295,199.0,646.0,41.0,40.0
305,131,1056,295,117.0,1044.0,28.0,25.0
148,311,297,295,290.0,277.0,42.0,40.0
214,205,869,295,195.0,856.0,21.0,27.0
144,466,1031,295,448.0,1023.0,37.0,16.0
148,311,296,296,290.0,276.0,42.0,41.0
209,405,746,296,387.0,733.0,36.0,26.0
144,466,1031,296,447.0,1023.0,38.0,16.0
214,306,892,296,294.0,877.0,24.0,31.0
305,131,1056,296,117.0,1043.0,29.0,26.0
222,784,842,296,768.0,829.0,32.0,26.0
200,1026,894,296,1003.0,884.0,47.0,20.0
110,219,667,296,199.0,646.0,40.0,42.0
219,223,437,296,203.0,420.0,40.0,35.0
243,678,893,296,660.0,874.0,37.0,39.0
214,306,893,297,294.0,879.0,25.0,29.0
305,131,1056,297,117.0,1043.0,29.0,26.0
144,466,1031,297,447.0,1023.0,38.0,16.0
209,404,746,297,386.0,733.0,37.0,26.0
205,477,665,297,457.0,639.0,40.0,52.0
200,1026,894,297,1003.0,884.0,47.0,20.0
243,678,893,297,660.0,873.0,37.0,40.0
110,219,666,297,199.0,645.0,40.0,42.0
222,784,842,297,768.0,829.0,32.0,26.0
219,223,438,297,203.0,421.0,40.0,34.0
148,311,296,297,290.0,276.0,42.0,41.0
243,679,893,298,661.0,873.0,36.0,40.0
219,223,438,298,203.0,421.0,40.0,34.0
200,1026,894,298,1003.0,884.0,47.0,20.0
148,310,296,298,290.0,276.0,41.0,41.0
222,783,842,298,767.0,829.0,33.0,26.0
144,465,1031,298,446.0,1023.0,39.0,16.0
110,219,665,298,199.0,644.0,40.0,43.0
209,406,744,298,389.0,733.0,35.0,22.0
305,132,1057,298,117.0,1044.0,30.0,26.0
148,311,296,299,290.0,275.0,42.0,42.0
222,784,842,299,767.0,829.0,34.0,26.0
110,220,665,299,200.0,643.0,40.0,45.0
205,477,665,299,458.0,640.0,38.0,50.0
305,132,1057,299,117.0,1044.0,31.0,26.0
209,404,747,299,389.0,738.0,30.0,18.0
219,223,438,299,203.0,421.0,40.0,34.0
243,678,893,299,661.0,873.0,35.0,40.0
144,465,1031,299,445.0,1023.0,40.0,16.0
200,1027,893,299,1005.0,883.0,45.0,21.0
200,1027,893,300,1005.0,883.0,45.0,21.0
110,220,669,300,200.0,650.0,40.0,38.0
205,477,664,300,458.0,639.0,38.0,51.0
305,133,1056,300,117.0,1043.0,32.0,27.0
243,678,892,300,661.0,873.0,35.0,39.0
144,465,1031,300,445.0,1023.0,40.0,16.0
222,783,842,300,766.0,829.0,35.0,26.0
148,311,296,300,290.0,275.0,42.0,42.0
219,223,438,300,203.0,421.0,40.0,34.0
148,311,297,301,290.0,276.0,42.0,42.0
209,401,743,301,380.0,731.0,42.0,25.0
144,464,1031,301,444.0,1023.0,40.0,16.0
110,220,664,301,200.0,641.0,40.0,46.0
243,679,893,301,662.0,874.0,34.0,38.0
219,223,438,301,203.0,421.0,40.0,34.0
305,133,1057,301,118.0,1044.0,31.0,26.0
144,464,1031,302,444.0,1023.0,40.0,16.0
209,405,747,302,388.0,738.0,34.0,19.0
205,477,663,302,459.0,637.0,37.0,53.0
243,679,893,302,662.0,874.0,34.0,38.0
219,223,438,302,203.0,421.0,40.0,34.0
305,134,1057,302,118.0,1044.0,32.0,26.0
148,311,296,302,290.0,275.0,42.0,43.0
200,1028,893,302,1005.0,883.0,46.0,21.0
110,220,668,302,200.0,650.0,40.0,37.0
200,1027,893,303,1004.0,883.0,47.0,21.0
209,403,745,303,384.0,733.0,38.0,25.0
305,135,1057,303,119.0,1044.0,32.0,26.0
144,464,1031,303,444.0,1023.0,40.0,16.0
148,311,296,303,290.0,274.0,42.0,44.0
110,220,663,303,200.0,639.0,40.0,48.0
243,679,893,303,662.0,875.0,34.0,37.0
219,223,438,303,203.0,421.0,40.0,34.0
205,478,659,303,460.0,629.0,36.0,61.0
243,679,893,304,663.0,875.0,33.0,37.0
110,219,663,304,200.0,638.0,39.0,51.0
148,311,296,304,290.0,275.0,43.0,43.0
200,1028,893,304,1005.0,883.0,46.0,21.0
219,223,438,304,203.0,421.0,40.0,34.0
209,402,748,304,380.0,736.0,45.0,24.0
205,479,661,304,461.0,634.0,36.0,55.0
144,463,1030,304,443.0,1022.0,41.0,17.0
305,136,1056,304,119.0,1043.0,34.0,26.0
110,219,663,305,200.0,638.0,39.0,51.0
305,136,1055,305,119.0,1043.0,34.0,25.0
243,679,894,305,663.0,875.0,33.0,38.0
219,223,438,305,203.0,421.0,40.0,34.0
211,1082,609,305,1059.0,592.0,46.0,34.0
209,401,748,305,379.0,736.0,44.0,25.0
148,311,296,305,290.0,274.0,42.0,44.0
200,1027,893,305,1004.0,882.0,46.0,22.0
144,462,1031,305,442.0,1023.0,41.0,16.0
200,1027,893,306,1004.0,882.0,46.0,22.0
209,403,747,306,380.0,734.0,47.0,27.0
243,679,893,306,663.0,875.0,33.0,37.0
211,1080,609,306,1057.0,591.0,47.0,37.0
148,311,295,306,290.0,273.0,42.0,45.0
305,137,1055,306,119.0,1043.0,37.0,24.0
144,462,1030,306,441.0,1022.0,42.0,17.0
219,223,438,306,203.0,421.0,40.0,34.0
110,219,663,306,199.0,637.0,40.0,52.0
219,223,438,307,203.0,421.0,40.0,34.0
200,1025,892,307,1002.0,881.0,47.0,22.0
305,137,1055,307,119.0,1043.0,37.0,24.0
110,219,670,307,199.0,650.0,40.0,41.0
148,311,295,307,290.0,273.0,42.0,45.0
211,1079,609,307,1057.0,591.0,45.0,37.0
144,462,1030,307,441.0,1022.0,42.0,17.0
209,403,749,307,380.0,735.0,47.0,28.0
243,679,893,307,663.0,874.0,33.0,38.0
214,307,894,307,293.0,881.0,29.0,26.0
110,219,670,308,199.0,650.0,40.0,41.0
305,138,1055,308,119.0,1043.0,38.0,24.0
214,307,894,308,293.0,881.0,29.0,27.0
200,1024,891,308,1001.0,881.0,47.0,21.0
219,223,438,308,203.0,421.0,40.0,34.0
148,311,295,308,290.0,273.0,43.0,45.0
211,1078,611,308,1056.0,592.0,45.0,38.0
144,461,1030,308,439.0,1023.0,44.0,15.0
209,400,750,308,377.0,736.0,47.0,28.0
243,679,893,308,663.0,874.0,33.0,38.0
226,656,690,309,644.0,675.0,24.0,31.0
148,310,295,309,290.0,273.0,40.0,44.0
305,138,1055,309,118.0,1043.0,40.0,24.0
243,679,893,309,663.0,874.0,33.0,38.0
209,401,750,309,378.0,735.0,46.0,31.0
214,307,896,309,293.0,880.0,29.0,32.0
144,460,1030,309,437.0,1023.0,46.0,15.0
110,218,670,309,199.0,649.0,39.0,42.0
258,904,1030,309,889.0,1014.0,30.0,33.0
219,223,438,309,204.0,421.0,39.0,34.0
200,1023,891,309,999.0,881.0,48.0,21.0
211,1077,612,309,1055.0,593.0,44.0,39.0
144,457,1031,310,433.0,1023.0,49.0,16.0
148,310,295,310,290.0,274.0,41.0,43.0
219,223,438,310,204.0,421.0,39.0,34.0
214,308,893,310,293.0,880.0,30.0,27.0
243,679,893,310,663.0,874.0,33.0,38.0
200,1021,891,310,998.0,882.0,47.0,18.0
209,405,750,310,387.0,735.0,37.0,31.0
258,907,1030,310,894.0,1014.0,27.0,32.0
110,219,669,310,199.0,649.0,40.0,41.0
211,1076,613,310,1055.0,593.0,43.0,40.0
305,139,1054,310,119.0,1043.0,41.0,23.0
144,456,1030,311,431.0,1022.0,50.0,17.0
110,219,670,311,200.0,650.0,38.0,40.0
243,679,893,311,663.0,874.0,33.0,38.0
211,1074,614,311,1053.0,595.0,43.0,38.0
305,139,1055,311,119.0,1044.0,41.0,22.0
209,405,752,311,387.0,736.0,37.0,32.0
214,308,895,311,293.0,881.0,30.0,28.0
200,1019,890,311,996.0,882.0,47.0,17.0
258,905,1030,311,890.0,1014.0,31.0,33.0
148,309,296,311,290.0,274.0,38.0,44.0
219,223,438,311,204.0,421.0,39.0,34.0
305,139,1054,312,119.0,1043.0,41.0,23.0
214,308,895,312,293.0,880.0,30.0,31.0
209,401,751,312,377.0,735.0,48.0,33.0
219,223,438,312,204.0,421.0,39.0,34.0
148,312,294,312,290.0,274.0,44.0,41.0
200,1017,891,312,995.0,882.0,45.0,18.0
243,679,893,312,663.0,875.0,33.0,37.0
110,219,669,312,200.0,649.0,39.0,40.0
144,455,1030,312,431.0,1022.0,48.0,17.0
226,657,690,312,646.0,674.0,22.0,32.0
211,1073,614,312,1051.0,595.0,44.0,39.0
258,908,1031,312,895.0,1014.0,26.0,34.0
226,657,690,313,647.0,674.0,21.0,32.0
200,1017,891,313,995.0,883.0,45.0,17.0
214,308,895,313,293.0,880.0,30.0,31.0
305,139,1054,313,119.0,1043.0,41.0,23.0
148,312,294,313,290.0,274.0,44.0,41.0
243,679,893,313,663.0,875.0,33.0,37.0
258,906,1031,313,892.0,1014.0,29.0,34.0
219,223,438,313,204.0,421.0,39.0,34.0
209,401,751,313,377.0,735.0,48.0,33.0
110,219,669,313,200.0,649.0,39.0,40.0
144,455,1031,313,431.0,1023.0,49.0,16.0
211,1071,616,313,1049.0,597.0,45.0,38.0
148,312,295,314,290.0,275.0,45.0,40.0
214,307,896,314,293.0,880.0,29.0,32.0
219,223,437,314,204.0,421.0,39.0,33.0
144,455,1030,314,433.0,1022.0,45.0,17.0
305,146,1053,314,120.0,1043.0,52.0,21.0
209,407,752,314,378.0,736.0,58.0,33.0
205,480,653,314,464.0,623.0,33.0,60.0
258,906,1031,314,892.0,1014.0,28.0,35.0
243,679,893,314,662.0,875.0,34.0,37.0
110,219,669,314,200.0,649.0,38.0,41.0
200,1016,891,314,994.0,882.0,45.0,18.0
226,642,737,314,631.0,703.0,22.0,68.0
200,1014,891,315,993.0,882.0,43.0,18.0
209,407,752,315,378.0,736.0,58.0,33.0
305,154,1051,315,120.0,1038.0,68.0,26.0
226,658,689,315,648.0,674.0,21.0,31.0
219,153,449,315,138.0,434.0,31.0,31.0
110,219,670,315,200.0,650.0,38.0,40.0
258,905,1031,315,891.0,1014.0,28.0,35.0
243,679,893,315,662.0,874.0,34.0,38.0
214,307,896,315,292.0,880.0,30.0,32.0
144,455,1031,315,433.0,1023.0,45.0,16.0
148,312,295,315,290.0,275.0,45.0,40.0
148,312,295,316,290.0,275.0,44.0,40.0
258,908,1030,316,899.0,1014.0,19.0,33.0
209,408,752,316,381.0,736.0,55.0,33.0
200,1013,890,316,992.0,881.0,43.0,19.0
110,219,670,316,200.0,650.0,38.0,40.0
243,679,893,316,662.0,875.0,34.0,37.0
226,642,737,316,631.0,703.0,22.0,68.0
144,454,1030,316,431.0,1023.0,46.0,15.0
214,307,896,316,292.0,880.0,30.0,33.0
219,154,449,316,138.0,432.0,32.0,34.0
305,155,1051,316,121.0,1038.0,68.0,27.0
148,312,295,317,290.0,276.0,45.0,39.0
214,307,896,317,292.0,880.0,30.0,33.0
219,223,437,317,204.0,421.0,39.0,33.0
200,1011,891,317,991.0,882.0,40.0,19.0
209,401,751,317,378.0,735.0,47.0,33.0
243,678,893,317,661.0,875.0,34.0,37.0
144,454,1030,317,431.0,1022.0,46.0,16.0
258,908,1031,317,899.0,1014.0,19.0,34.0
226,642,737,317,631.0,703.0,22.0,68.0
110,233,624,317,213.0,608.0,40.0,32.0
305,155,1051,317,122.0,1038.0,67.0,26.0
243,678,893,318,661.0,874.0,34.0,38.0
258,902,1031,318,887.0,1014.0,30.0,34.0
305,155,1050,318,122.0,1038.0,67.0,25.0
209,405,751,318,386.0,735.0,39.0,32.0
200,1010,890,318,991.0,881.0,39.0,19.0
148,313,298,318,290.0,277.0,46.0,42.0
110,240,632,318,215.0,609.0,50.0,46.0
219,224,437,318,205.0,421.0,38.0,33.0
226,659,689,318,649.0,674.0,20.0,31.0
144,452,1030,318,429.0,1022.0,47.0,16.0
214,307,896,318,292.0,880.0,30.0,33.0
209,401,752,319,379.0,735.0,45.0,34.0
305,155,1051,319,122.0,1039.0,67.0,24.0
219,224,437,319,205.0,421.0,38.0,33.0
243,677,894,319,659.0,876.0,36.0,36.0
144,452,1030,319,428.0,1023.0,48.0,15.0
110,239,632,319,215.0,609.0,49.0,46.0
148,313,297,319,290.0,277.0,46.0,41.0
258,901,1031,319,886.0,1014.0,31.0,34.0
226,642,737,319,631.0,703.0,22.0,68.0
200,1009,890,319,990.0,881.0,39.0,19.0
214,307,896,319,292.0,880.0,30.0,33.0
219,224,437,320,205.0,421.0,38.0,33.0
110,235,632,320,215.0,609.0,40.0,47.0
226,642,736,320,631.0,703.0,22.0,67.0
200,1008,890,320,989.0,881.0,39.0,19.0
144,451,1030,320,428.0,1023.0,47.0,15.0
305,157,1050,320,123.0,1039.0,68.0,23.0
258,907,1031,320,898.0,1014.0,19.0,34.0
209,409,752,320,382.0,735.0,54.0,35.0
243,677,894,320,659.0,876.0,36.0,36.0
148,313,298,320,290.0,279.0,47.0,39.0
214,307,896,320,292.0,880.0,31.0,33.0
211,1063,618,321,1040.0,599.0,46.0,39.0
305,157,1050,321,123.0,1038.0,68.0,24.0
110,233,624,321,214.0,609.0,38.0,31.0
258,907,1031,321,898.0,1014.0,19.0,35.0
243,677,894,321,659.0,876.0,36.0,36.0
148,313,298,321,290.0,278.0,47.0,40.0
226,642,736,321,631.0,703.0,22.0,67.0
214,307,896,321,292.0,879.0,31.0,34.0
200,1007,890,321,987.0,880.0,41.0,21.0
219,224,437,321,205.0,421.0,38.0,33.0
209,411,752,321,386.0,735.0,50.0,35.0
144,452,1030,321,431.0,1023.0,43.0,15.0
219,224,437,322,205.0,421.0,38.0,33.0
144,451,1030,322,429.0,1023.0,45.0,15.0
200,1006,890,322,986.0,879.0,41.0,23.0
305,157,1050,322,123.0,1038.0,68.0,24.0
258,906,1031,322,896.0,1014.0,21.0,35.0
209,411,752,322,387.0,735.0,49.0,34.0
243,765,882,322,746.0,863.0,39.0,39.0
211,1061,619,322,1038.0,601.0,47.0,36.0
148,313,299,322,290.0,279.0,46.0,40.0
226,659,689,322,650.0,674.0,19.0,31.0
214,307,900,322,291.0,879.0,32.0,42.0
243,676,893,323,658.0,876.0,37.0,35.0
219,224,437,323,205.0,421.0,38.0,33.0
209,411,754,323,387.0,735.0,49.0,38.0
226,642,736,323,631.0,703.0,22.0,67.0
258,907,1031,323,898.0,1014.0,19.0,35.0
144,453,1031,323,432.0,1023.0,42.0,16.0
148,313,299,323,290.0,279.0,46.0,40.0
200,1005,891,323,985.0,880.0,41.0,22.0
305,143,1053,323,123.0,1043.0,41.0,20.0
214,307,898,323,292.0,879.0,30.0,38.0
226,642,736,324,631.0,703.0,22.0,67.0
258,907,1031,324,898.0,1014.0,19.0,34.0
209,412,753,324,388.0,735.0,48.0,37.0
305,142,1053,324,122.0,1043.0,41.0,21.0
243,765,882,324,746.0,863.0,39.0,39.0
200,1005,891,324,985.0,880.0,41.0,22.0
214,307,898,324,291.0,879.0,32.0,38.0
148,312,299,324,290.0,279.0,45.0,40.0
144,453,1030,324,432.0,1023.0,42.0,15.0
219,223,437,324,205.0,421.0,37.0,33.0
144,450,1030,325,427.0,1023.0,46.0,15.0
214,307,898,325,291.0,879.0,32.0,38.0
258,907,1031,325,897.0,1014.0,20.0,34.0
148,312,298,325,290.0,279.0,44.0,39.0
200,1003,891,325,986.0,881.0,35.0,21.0
305,142,1053,325,123.0,1043.0,39.0,20.0
219,224,437,325,205.0,421.0,38.0,33.0
226,660,689,325,651.0,673.0,18.0,32.0
243,677,893,325,660.0,876.0,35.0,35.0
209,411,755,325,387.0,735.0,49.0,40.0
211,1056,620,325,1033.0,603.0,46.0,34.0
305,144,1053,326,123.0,1043.0,42.0,20.0
243,768,883,326,751.0,864.0,34.0,38.0
148,312,298,326,290.0,279.0,44.0,39.0
226,660,689,326,651.0,673.0,18.0,32.0
209,411,755,326,388.0,735.0,47.0,41.0
214,306,898,326,291.0,880.0,31.0,37.0
219,224,438,326,205.0,422.0,38.0,32.0
211,1054,619,326,1031.0,603.0,46.0,33.0
144,450,1031,326,427.0,1023.0,46.0,16.0
200,1003,891,326,986.0,881.0,35.0,21.0
305,142,1053,327,123.0,1044.0,39.0,19.0
226,660,689,327,651.0,673.0,18.0,32.0
200,1003,892,327,985.0,882.0,36.0,21.0
148,311,297,327,290.0,279.0,43.0,37.0
243,677,893,327,660.0,876.0,35.0,35.0
205,481,645,327,467.0,614.0,29.0,62.0
144,450,1030,327,428.0,1023.0,45.0,15.0
219,153,451,327,126.0,437.0,55.0,29.0
214,306,895,327,291.0,879.0,30.0,33.0
209,411,754,327,388.0,734.0,47.0,41.0
258,900,1031,327,883.0,1014.0,34.0,35.0
258,906,1031,328,896.0,1014.0,20.0,35.0
226,660,690,328,651.0,673.0,18.0,34.0
214,304,895,328,291.0,879.0,27.0,33.0
209,411,754,328,388.0,733.0,47.0,43.0
144,451,1031,328,430.0,1023.0,42.0,16.0
305,143,1053,328,124.0,1043.0,39.0,20.0
219,153,451,328,125.0,436.0,56.0,30.0
211,1052,624,328,1029.0,609.0,47.0,30.0
200,1003,892,328,985.0,882.0,36.0,21.0
243,767,883,328,751.0,864.0,33.0,38.0
148,312,297,328,290.0,279.0,44.0,37.0
200,1002,892,329,985.0,882.0,35.0,20.0
214,305,895,329,291.0,879.0,29.0,33.0
148,311,297,329,290.0,279.0,43.0,37.0
219,152,452,329,126.0,437.0,52.0,30.0
144,451,1031,329,430.0,1023.0,42.0,16.0
226,660,690,329,651.0,673.0,18.0,34.0
243,676,893,329,658.0,876.0,36.0,35.0
209,411,755,329,388.0,734.0,47.0,43.0
211,1049,624,329,1025.0,609.0,49.0,31.0
305,152,1053,329,125.0,1043.0,55.0,20.0
258,903,1031,329,892.0,1014.0,22.0,35.0
214,304,895,330,291.0,879.0,27.0,33.0
219,154,455,330,131.0,444.0,46.0,23.0
209,411,755,330,388.0,734.0,47.0,43.0
211,1048,623,330,1025.0,608.0,47.0,31.0
243,767,883,330,751.0,864.0,33.0,38.0
148,311,297,330,290.0,280.0,43.0,35.0
226,642,736,330,631.0,703.0,22.0,67.0
200,1001,891,330,983.0,882.0,37.0,19.0
144,450,1031,330,430.0,1023.0,41.0,16.0
305,152,1052,330,125.0,1042.0,55.0,20.0
258,906,1032,330,891.0,1014.0,30.0,37.0
214,304,897,331,291.0,879.0,27.0,36.0
148,311,298,331,290.0,280.0,43.0,36.0
226,642,736,331,631.0,703.0,22.0,67.0
200,1001,891,331,983.0,882.0,37.0,19.0
144,450,1031,331,429.0,1023.0,42.0,16.0
258,907,1032,331,891.0,1014.0,32.0,37.0
211,1047,623,331,1024.0,606.0,47.0,34.0
219,150,453,331,123.0,439.0,54.0,28.0
243,674,893,331,654.0,876.0,40.0,35.0
305,154,1052,331,127.0,1042.0,55.0,21.0
209,406,756,331,378.0,734.0,57.0,44.0
144,449,1031,332,429.0,1023.0,41.0,16.0
219,223,438,332,206.0,422.0,34.0,32.0
148,310,298,332,290.0,280.0,40.0,36.0
211,1046,619,332,1023.0,605.0,46.0,29.0
214,304,896,332,291.0,879.0,27.0,35.0
200,1001,891,332,982.0,881.0,38.0,21.0
209,406,756,332,378.0,734.0,57.0,44.0
243,768,883,332,751.0,865.0,34.0,37.0
226,642,736,332,631.0,703.0,22.0,67.0
258,903,1032,332,883.0,1014.0,40.0,36.0
305,146,1052,332,128.0,1043.0,37.0,19.0
209,406,756,333,378.0,734.0,57.0,44.0
144,449,1031,333,430.0,1023.0,39.0,16.0
258,901,1032,333,880.0,1014.0,43.0,36.0
305,146,1052,333,129.0,1043.0,35.0,19.0
200,1000,891,333,982.0,880.0,37.0,22.0
148,310,298,333,290.0,281.0,41.0,35.0
226,642,736,333,631.0,703.0,22.0,67.0
211,1045,617,333,1022.0,602.0,46.0,31.0
214,304,896,333,291.0,879.0,27.0,35.0
243,676,894,333,658.0,877.0,37.0,34.0
305,147,1052,334,129.0,1043.0,36.0,18.0
211,1042,616,334,1019.0,600.0,46.0,33.0
243,763,883,334,742.0,865.0,42.0,37.0
258,904,1032,334,886.0,1014.0,37.0,37.0
214,304,893,334,291.0,878.0,27.0,31.0
226,661,689,334,651.0,674.0,20.0,31.0
148,310,298,334,290.0,282.0,40.0,32.0
144,449,1030,334,429.0,1023.0,40.0,15.0
200,1000,890,334,982.0,879.0,37.0,22.0
209,406,754,334,378.0,731.0,57.0,47.0
200,1000,889,335,982.0,878.0,37.0,22.0
258,901,1032,335,879.0,1014.0,44.0,37.0
209,411,753,335,388.0,730.0,47.0,47.0
226,642,736,335,631.0,703.0,22.0,67.0
211,1041,615,335,1019.0,598.0,45.0,34.0
214,304,892,335,291.0,878.0,26.0,28.0
305,146,1052,335,130.0,1043.0,33.0,18.0
243,677,894,335,659.0,877.0,36.0,34.0
144,443,1031,335,418.0,1023.0,51.0,16.0
148,310,298,335,290.0,282.0,40.0,32.0
214,304,892,336,291.0,878.0,27.0,28.0
200,1000,889,336,982.0,878.0,36.0,22.0
243,767,884,336,751.0,866.0,33.0,36.0
258,903,1032,336,885.0,1014.0,37.0,36.0
209,411,753,336,388.0,730.0,47.0,47.0
144,448,1031,336,428.0,1023.0,40.0,16.0
226,641,723,336,631.0,703.0,21.0,41.0
305,147,1052,336,131.0,1043.0,33.0,18.0
211,1039,613,336,1016.0,596.0,46.0,35.0
148,309,298,336,290.0,282.0,39.0,32.0
148,309,299,337,290.0,283.0,39.0,32.0
209,411,753,337,388.0,730.0,47.0,47.0
214,304,892,337,291.0,878.0,27.0,28.0
258,900,1033,337,878.0,1015.0,44.0,37.0
243,677,893,337,660.0,876.0,35.0,35.0
211,1038,612,337,1016.0,594.0,44.0,37.0
144,447,1031,337,428.0,1023.0,39.0,16.0
200,999,889,337,983.0,878.0,33.0,22.0
305,148,1052,337,131.0,1043.0,34.0,18.0
226,641,723,337,631.0,703.0,21.0,41.0
200,1000,888,338,985.0,877.0,30.0,22.0
144,447,1031,338,427.0,1023.0,40.0,16.0
258,902,1032,338,884.0,1015.0,37.0,35.0
211,1037,611,338,1016.0,593.0,42.0,37.0
305,147,1052,338,130.0,1043.0,35.0,18.0
243,763,884,338,743.0,866.0,41.0,36.0
209,405,754,338,388.0,731.0,35.0,46.0
226,641,723,338,631.0,703.0,21.0,41.0
148,310,298,338,291.0,283.0,38.0,31.0
200,1000,888,339,985.0,877.0,30.0,22.0
305,147,1052,339,130.0,1043.0,35.0,18.0
243,677,894,339,660.0,877.0,35.0,34.0
258,900,1033,339,885.0,1015.0,30.0,36.0
226,641,723,339,631.0,703.0,21.0,41.0
209,405,754,339,388.0,731.0,35.0,46.0
211,1035,610,339,1014.0,591.0,43.0,39.0
144,447,1030,339,427.0,1023.0,40.0,15.0
148,310,298,339,291.0,283.0,38.0,31.0
243,764,884,340,743.0,867.0,42.0,35.0
209,411,753,340,388.0,730.0,47.0,47.0
258,897,1033,340,880.0,1015.0,35.0,36.0
285,14,288,340,0.0,270.0,28.0,36.0
211,1032,609,340,1010.0,590.0,44.0,39.0
226,642,736,340,632.0,703.0,21.0,67.0
144,446,1031,340,426.0,1023.0,40.0,16.0
148,310,298,340,291.0,282.0,38.0,32.0
305,149,1052,340,132.0,1043.0,35.0,18.0
200,1000,887,340,987.0,876.0,27.0,23.0
144,445,1031,341,425.0,1023.0,41.0,16.0
